-0.423393,0.0256946,0.0183741 
-0.42406,0.0340491,0.0797425 
0.356171,0.0453414,-0.141709 
-0.421547,0.0598566,-0.0779788 
-0.42572,0.0719787,0.0670596 
0.369096,0.0664131,-0.143276 
-0.422298,0.0780298,-0.0704475 
0.449277,0.0744149,-0.136829 
-0.421317,0.142994,-0.0280174 
-0.42138,0.151341,-0.0196009 
-0.425984,0.179936,0.00949098 
-0.420342,0.178138,-0.0106125 
-0.42262,0.185312,-0.00512275 
-0.419089,0.0146923,-0.0820775 
-0.419923,0.224052,-0.00297157 
-0.414705,0.19717,-0.00331977 
-0.420548,0.200343,0.00224639 
-0.420109,0.138535,0.0361842 
-0.419877,0.00693071,0.0438301 
-0.420617,0.0149774,0.0298884 
-0.41888,0.0172056,0.017856 
0.388795,0.0547986,-0.13289 
-0.415857,0.0875102,-0.0734235 
0.393232,0.0869096,-0.136183 
-0.42198,0.103773,0.0600088 
-0.419888,0.112124,0.0579141 
-0.420054,0.117365,-0.0557242 
-0.41662,0.126138,-0.0522992 
-0.418506,0.158998,-0.0168922 
-0.421824,0.158851,0.0146813 
-0.421768,0.167724,0.0128672 
-0.415045,0.169924,-0.0130504 
-0.408194,0.182732,-0.00388663 
-0.416157,-0.00439314,0.052819 
-0.416472,0.00518254,0.0312469 
-0.41628,0.00911179,0.0217936 
-0.417336,0.0058518,0.0802939 
-0.418329,0.0215168,0.085291 
-0.41841,0.0298713,0.0853231 
-0.41801,0.0382263,0.0859536 
-0.417972,0.0475175,0.0855107 
-0.413392,0.054689,-0.0888228 
0.409257,0.06216,-0.133756 
-0.417576,0.0752553,0.0756931 
0.363477,0.0692878,-0.133367 
0.446087,0.068629,-0.128316 
-0.413673,0.0793096,-0.0787549 
-0.41658,0.0919299,0.0709142 
-0.413793,0.106096,-0.068019 
-0.413895,0.117546,-0.0621196 
-0.412969,0.146383,0.037748 
-0.416565,0.215384,0.000450054 
-0.41348,0.225162,-0.00829361 
-0.413534,0.0217487,-0.0909977 
-0.412351,0.154168,0.0287287 
-0.411836,-0.012994,-0.0782595 
-0.413372,-0.00271361,0.082512 
-0.412287,0.000998643,0.0228608 
-0.412692,0.00755348,0.00911123 
0.385989,0.0513177,-0.123245 
-0.408879,0.0887608,-0.0801571 
-0.411615,0.0962777,-0.0745473 
-0.279373,0.0916687,-0.126195 
-0.413656,0.104243,0.0682736 
-0.413637,0.112577,0.0640698 
-0.414369,0.161904,0.0177038 
-0.408973,0.213675,-0.00722632 
-0.402011,0.0178256,-0.0983381 
-0.409916,0.0122289,-0.0915867 
-0.408213,0.223728,0.00450275 
-0.404832,0.15967,0.0303019 
-0.403916,0.154058,0.0384024 
-0.406523,-0.0288688,0.0544177 
-0.407551,-0.00607545,0.0166559 
-0.407416,0.000479393,0.00203493 
-0.409105,0.0272606,0.0949032 
0.358511,0.0236381,-0.120493 
-0.409947,0.0361377,0.0936538 
-0.405447,0.0445326,-0.0976522 
-0.409852,0.0460588,0.0934611 
0.349321,0.0470923,-0.129096 
-0.404476,0.0574353,-0.0957684 
0.350177,0.0573334,-0.123597 
0.442037,0.0639541,-0.120112 
-0.409597,0.0728223,0.0849898 
-0.41004,0.0872827,0.0791264 
-0.404977,0.0830252,-0.0860206 
-0.405282,0.109136,-0.0748783 
-0.288153,0.1132,-0.122683 
-0.409464,0.120944,0.0640737 
-0.405312,0.125649,-0.0660998 
-0.410976,0.134691,0.0518564 
-0.407239,0.137292,-0.053113 
-0.412673,0.140593,0.0448326 
-0.409487,0.171777,0.0129314 
-0.405679,0.171725,-0.0165413 
-0.401214,0.17997,-0.0115458 
-0.406525,0.180002,0.0064862 
-0.400782,0.00883666,-0.0977524 
-0.4015,0.000306679,-0.0953051 
-0.402098,-0.0233685,0.0858191 
0.203891,-0.0552736,-0.116409 
-0.400611,-0.0380968,-0.0755243 
-0.401532,-0.033883,0.0447756 
-0.403701,-0.0243212,0.0373683 
0.196757,-0.0318176,-0.117706 
-0.404181,-0.0196208,-0.086624 
-0.405085,-0.0173384,0.0292734 
0.141046,-0.0129464,-0.118619 
-0.402259,-0.00981371,-0.0923047 
-0.404133,-0.00813252,0.00828696 
0.183205,0.0267275,-0.116218 
0.344092,0.0384716,-0.120034 
0.345223,0.0503872,-0.116773 
0.379474,0.0429333,-0.114012 
-0.403942,0.058208,0.0954645 
0.355896,0.0679348,-0.123854 
-0.403503,0.0705864,-0.0913863 
0.362473,0.0771668,-0.121057 
-0.402007,0.0902155,0.0846433 
0.383853,0.0920047,-0.117837 
-0.398917,0.0924343,-0.0868288 
-0.404991,0.113401,0.0720379 
-0.399668,0.124045,0.0708793 
-0.402573,0.130782,0.0637698 
-0.398315,0.134565,-0.0650624 
-0.40442,0.148827,-0.0451681 
-0.404914,0.16739,0.0211348 
-0.40137,0.165627,-0.0277035 
-0.39673,0.0318824,-0.102203 
-0.396926,-0.0161903,-0.0940158 
-0.400917,-0.0307941,-0.0825508 
-0.400557,-0.163331,-0.0587738 
-0.396365,-0.145578,0.0444784 
-0.396428,-0.137223,0.0440488 
-0.395926,0.184878,0.00767804 
-0.40015,-0.123233,-0.0491682 
-0.397499,-0.119629,0.0461828 
-0.39793,0.165014,0.0314683 
-0.396548,0.159227,0.040357 
-0.400331,-0.156978,0.0512247 
0.129473,-0.07874,-0.115512 
-0.398513,-0.112324,0.064614 
-0.399159,-0.0450563,-0.0699238 
-0.394627,-0.0267945,-0.0911821 
-0.400854,-0.0168557,0.0158183 
-0.398382,-0.0107897,0.0935447 
-0.39461,-0.00666777,-0.0968634 
-0.401092,0.00158488,0.0951855 
0.200734,0.00461457,-0.11296 
-0.400597,0.025694,0.0997121 
0.194944,0.0282133,-0.111933 
-0.400523,0.0340491,0.0996517 
-0.401242,0.0434482,0.0987499 
0.187924,0.0349918,-0.113626 
-0.396383,0.0424036,-0.101813 
-0.397137,0.0507581,-0.100962 
-0.397385,0.0607893,-0.0983907 
0.434926,0.0609239,-0.106398 
-0.401429,0.0693835,0.0931401 
0.441113,0.0659713,-0.111809 
0.353589,0.0743994,-0.111691 
-0.400987,0.07874,0.0899006 
-0.396576,0.0804229,-0.0928085 
0.371425,0.0840919,-0.121274 
-0.400838,0.103438,0.0801151 
-0.397795,0.101211,-0.0841794 
-0.395372,0.111525,-0.0814658 
-0.397298,0.123014,-0.0742251 
-0.395393,0.141483,-0.0615101 
-0.402304,0.140102,0.0556323 
-0.400307,0.176051,0.0161327 
-0.396908,0.186824,-0.00481995 
-0.392917,0.0215705,-0.102307 
-0.388318,-0.133154,-0.0913105 
-0.392786,-0.121136,-0.042692 
-0.395097,-0.179041,-0.0690315 
-0.397479,-0.148188,-0.0467397 
-0.394569,-0.147642,-0.0867214 
-0.395267,-0.137223,0.0872229 
-0.395342,-0.128868,0.0874051 
-0.394695,-0.127302,0.042465 
-0.394271,-0.121576,-0.087012 
-0.390565,-0.15223,0.042708 
-0.39712,-0.0452224,0.048029 
-0.393743,-0.0904707,-0.0550964 
-0.395102,-0.169615,0.050659 
-0.394753,-0.181182,0.0565224 
-0.394771,-0.103848,0.0680826 
-0.392025,0.137971,0.0668338 
-0.394732,-0.0699991,0.0554823 
-0.394875,-0.0667009,-0.0626543 
-0.396368,-0.114931,0.0772786 
-0.396456,-0.0374746,0.0386564 
-0.397467,-0.030571,0.0311273 
-0.396483,-0.0272706,0.0229693 
-0.394649,-0.0244219,0.0133128 
0.220527,-0.0288538,-0.107263 
-0.395858,-0.0183492,0.00427911 
-0.392527,0.00167455,-0.0992919 
-0.393153,0.0110803,-0.100494 
-0.398415,0.0153721,0.099076 
-0.395593,0.0534318,0.100564 
0.346439,0.0610656,-0.111701 
-0.396839,0.0621146,0.0985623 
0.19203,0.0676957,-0.107697 
-0.392667,0.0714722,-0.0972918 
0.181837,0.0752514,-0.109184 
0.364778,0.0842597,-0.111674 
-0.395399,0.0966635,0.0868736 
-0.396688,0.117546,0.0761653 
-0.228782,0.125849,-0.107641 
-0.395074,0.142888,0.0597187 
-0.400883,0.147298,0.0500761 
-0.393914,0.155035,-0.0492358 
-0.39582,0.154288,0.0473226 
-0.393432,0.172814,-0.0279033 
-0.389511,-0.18719,-0.0784737 
-0.389823,-0.085953,-0.0781726 
-0.388344,0.163524,-0.0449085 
-0.388383,0.180262,-0.0239243 
-0.393098,-0.16116,-0.0470685 
-0.394502,-0.153451,0.0851648 
-0.392815,-0.145578,0.0880793 
-0.388825,0.191608,-0.00100196 
-0.388432,-0.1414,0.0406211 
-0.392916,-0.131184,-0.0423914 
-0.386662,0.189608,0.0082853 
-0.390119,0.182894,0.0178394 
-0.388343,-0.116445,0.0398987 
-0.393192,-0.103804,-0.0483052 
-0.388392,-0.132826,0.0398771 
-0.389345,0.167439,0.038254 
-0.388416,-0.16541,0.0442569 
-0.388234,-0.180182,0.0479791 
0.124693,-0.0975376,-0.108817 
-0.389921,-0.188879,0.0516759 
0.228824,-0.0721769,-0.10441 
-0.393195,-0.055671,0.0780375 
-0.392436,-0.0331468,0.0881297 
-0.394713,-0.0228221,0.0920916 
-0.38749,-0.0212461,-0.0956682 
-0.392499,0.00382961,0.0989398 
0.213011,0.0178388,-0.105299 
-0.392971,0.0298713,0.103069 
0.37178,0.0257245,-0.103293 
-0.384774,0.0297722,-0.107011 
-0.0342318,0.0296637,-0.105106 
-0.0541144,0.0308694,-0.104213 
-0.387913,0.0382263,-0.105837 
0.380175,0.0382651,-0.103308 
0.209237,0.0391713,-0.104849 
-0.388667,0.0465808,-0.104986 
-0.11264,0.0507619,-0.105471 
-0.385236,0.0548539,-0.105996 
-0.387741,0.0637227,-0.102488 
0.0804478,0.0632898,-0.105592 
-0.393596,0.0741813,0.0968208 
0.196583,0.0756212,-0.104724 
-0.392549,0.0862957,0.0929923 
0.042284,0.080042,-0.105526 
-0.388367,0.0841456,-0.0971673 
-0.388252,0.0938054,-0.0939228 
-0.393516,0.106784,0.0840908 
-0.389326,0.126111,-0.0784931 
-0.390806,0.133969,-0.0723009 
-0.388269,0.147451,-0.0625215 
-0.39319,0.173602,0.0264076 
-0.384153,0.0215777,-0.105457 
-0.387792,-0.0502992,-0.0881109 
-0.385998,-0.18001,-0.0854725 
-0.388543,-0.186309,-0.0509756 
-0.387166,-0.183173,0.083266 
-0.38465,-0.17401,0.0864009 
-0.387749,-0.16866,-0.045839 
-0.388664,-0.0323961,-0.0114584 
-0.390611,-0.144015,-0.0425846 
0.139928,-0.144105,-0.104723 
-0.384347,-0.146619,-0.0922986 
-0.387662,-0.138267,0.0904281 
-0.381761,0.186985,0.0178173 
0.128298,-0.130606,-0.099427 
-0.390476,-0.121444,0.0888255 
-0.384174,-0.12469,-0.0929601 
-0.386261,-0.12469,0.0385147 
-0.384245,0.180343,0.0261219 
-0.384258,-0.11647,-0.0922604 
0.120167,-0.102442,-0.10113 
-0.38198,-0.174428,0.0431609 
-0.387429,-0.0954501,0.0847595 
-0.38308,-0.195708,0.0475208 
0.121728,-0.0881385,-0.10618 
-0.384104,-0.08339,-0.0386614 
-0.383663,0.146322,0.0668305 
-0.386406,-0.0651631,0.0867845 
-0.389179,-0.0510648,0.0857399 
-0.384119,-0.0457604,0.0906612 
-0.384361,0.0861302,0.0989116 
-0.38867,-0.0375205,0.0221069 
-0.388583,-0.0333167,0.0137241 
-0.383957,-0.0359312,-0.0936499 
-0.38839,-0.0289042,0.00499321 
-0.385275,-0.0287735,0.0939339 
0.229575,-0.0331883,-0.098869 
0.228798,-0.0244341,-0.0985944 
-0.386368,-0.0121658,-0.0978986 
0.225719,-0.00773284,-0.0992227 
-0.380574,-0.00290459,-0.101566 
0.0284503,0.000437321,-0.100909 
0.225083,0.000629964,-0.0986359 
0.35842,0.000843643,-0.0998599 
-0.384171,0.0113366,0.102926 
-0.385099,0.00796036,-0.102471 
-0.391375,0.0215289,0.102666 
0.349758,0.0216153,-0.100994 
-0.100023,0.0298292,-0.101071 
-0.391023,0.0440992,0.103268 
0.337944,0.0496792,-0.104857 
-0.388059,0.0549353,0.103919 
-0.388447,0.0630983,0.102461 
-0.384372,0.0753937,-0.101601 
0.204688,0.0767494,-0.101086 
0.366441,0.0893979,-0.105258 
-0.387294,0.0949552,0.0933615 
-0.386945,0.103273,-0.0911339 
-0.384016,0.11776,-0.0870408 
-0.196438,0.117265,-0.101486 
-0.388525,0.121664,0.0800691 
-0.388513,0.129944,0.0758387 
-0.383394,0.133989,-0.0782086 
-0.389286,0.149143,0.0592321 
-0.385028,0.156088,-0.0571275 
-0.387874,0.158366,0.0507343 
-0.382501,0.176148,-0.0345346 
-0.386316,0.187277,-0.0139101 
0.200582,-0.309454,-0.0963751 
0.175708,-0.287864,-0.0976793 
0.195647,-0.274615,-0.094865 
-0.380474,-0.0472191,-0.0934301 
-0.37985,-0.233491,0.0522322 
-0.38432,-0.170496,-0.0880732 
-0.377886,-0.19721,-0.0866245 
-0.380304,-0.232234,-0.0749691 
-0.384986,-0.206149,-0.0521968 
-0.384835,-0.191057,0.0823438 
0.147076,-0.189365,-0.0953748 
-0.384049,-0.179092,-0.0461679 
-0.377567,-0.177894,-0.0889351 
-0.379936,0.184389,-0.0240139 
-0.386709,-0.160345,0.0882991 
-0.385982,-0.0410506,-0.018807 
0.131686,-0.159713,-0.0933006 
0.204587,-0.158421,-0.0947764 
-0.378167,-0.158631,-0.091512 
-0.384587,-0.153974,-0.0417144 
-0.380085,0.194411,-0.000846964 
0.20912,-0.149252,-0.0950017 
-0.379979,-0.145704,0.037779 
-0.373129,0.193097,0.0132691 
-0.379928,-0.133045,0.0366171 
0.221137,-0.131751,-0.0929529 
-0.384418,-0.115375,-0.0392161 
-0.376168,-0.121036,0.034942 
-0.382009,-0.0577181,0.0304498 
0.122526,-0.11333,-0.0990544 
-0.376996,-0.112159,0.0357275 
-0.380166,-0.0866959,0.0363469 
0.230325,-0.112444,-0.0940518 
-0.384849,-0.103804,0.0896033 
-0.382014,-0.158133,0.0402983 
-0.380048,-0.106937,-0.0930194 
-0.37691,-0.103804,0.0359761 
-0.379722,-0.186409,0.0442591 
-0.38056,0.174191,0.0381571 
-0.379426,-0.213467,0.0478828 
-0.383903,0.165403,0.046428 
-0.38037,-0.095449,-0.0926313 
-0.376979,-0.095449,0.0357806 
-0.378821,0.163435,0.0540258 
0.233675,-0.0948954,-0.0972625 
0.115759,-0.0779567,-0.0998089 
-0.379565,-0.0860505,-0.0934274 
-0.384568,-0.0781853,0.0883472 
-0.382835,-0.0747886,-0.0368668 
0.23695,-0.0808591,-0.0949043 
0.236599,-0.0703849,-0.0946629 
-0.381271,-0.0604638,-0.0912435 
0.23565,-0.0620304,-0.0953748 
-0.381044,0.114179,0.09006 
-0.384375,-0.0368928,0.0922239 
-0.386154,-0.0194525,0.0955641 
0.0586769,-0.0234183,-0.0956034 
0.0409471,-0.0162933,-0.0966923 
-0.384867,-0.000566857,0.100054 
-0.405202,0.0335265,-0.0983863 
0.223553,0.0302405,-0.0970743 
-0.38152,0.0407711,0.107712 
-0.380342,0.0382263,-0.109203 
0.384476,0.0350056,-0.0942295 
-0.377856,0.0491638,-0.109626 
0.406203,0.0540003,-0.100185 
0.219241,0.0551186,-0.096968 
0.338314,0.0616319,-0.099396 
-0.384402,0.0716654,0.102697 
0.217066,0.0652533,-0.0965163 
-0.377628,0.0837576,-0.104024 
-0.380694,0.0942804,-0.0991386 
-0.382208,0.104966,0.0930692 
-0.379583,0.112307,-0.0928483 
-0.383081,0.141332,-0.0726037 
-0.205535,0.143624,-0.0954678 
0.209757,-0.320744,-0.0920944 
0.171011,-0.275633,-0.0959068 
-0.378243,-0.270898,0.0681136 
0.162885,-0.25461,-0.0927686 
-0.375719,-0.250962,0.0512353 
-0.37606,0.00991004,-0.105699 
-0.379919,-0.225782,-0.0516897 
-0.375759,-0.216683,-0.08557 
-0.371981,-0.224425,-0.0865099 
0.155861,-0.22077,-0.0935602 
-0.375874,-0.289011,-0.0699703 
0.149592,-0.203666,-0.0921807 
-0.379924,-0.195825,-0.0465858 
-0.375835,-0.20406,0.0448681 
-0.372741,-0.18784,-0.0887408 
0.140359,-0.184797,-0.0911151 
0.197222,-0.182238,-0.09316 
-0.377924,-0.063018,-0.031785 
0.134253,-0.174813,-0.0888936 
-0.380005,-0.170642,-0.0428165 
-0.381038,-0.0507974,-0.0221833 
-0.374251,-0.169597,-0.0905493 
0.135633,-0.166701,-0.0959306 
-0.37795,0.19134,-0.0126408 
-0.381989,-0.149354,0.0914345 
0.129671,-0.149871,-0.0939217 
-0.380035,-0.145578,-0.0386066 
-0.375817,-0.14562,-0.0929712 
-0.382661,-0.135758,-0.0387926 
-0.379355,-0.127824,-0.0368983 
-0.376078,-0.132001,-0.0943092 
-0.375864,-0.0595305,0.0235722 
-0.371106,0.187997,0.0246411 
-0.376339,-0.118424,-0.0949967 
-0.381101,-0.112159,0.0921851 
-0.375956,-0.0783182,0.0322262 
0.116524,-0.106286,-0.094044 
-0.383215,-0.103826,-0.0402529 
-0.379521,-0.095449,-0.0383166 
-0.376162,0.169702,0.0484098 
0.235952,-0.100602,-0.0907126 
-0.373356,-0.0897489,-0.0343115 
-0.375768,-0.2879,0.0679177 
-0.376807,0.152032,0.0678446 
-0.380007,-0.0588972,0.0910088 
-0.379774,-0.0415018,0.00882005 
0.236839,-0.0488532,-0.0906805 
-0.375082,-0.037443,-0.0963342 
0.235666,-0.0369664,-0.0912075 
0.235266,-0.0286113,-0.0909734 
-0.376906,-0.0250951,-0.0979345 
-0.375428,-0.0216679,0.0982097 
-0.376155,-0.012793,-0.100596 
0.385067,-0.0056813,-0.0917572 
0.232972,-0.00188159,-0.0918187 
0.234533,0.0100291,-0.0888925 
-0.37459,0.0212057,0.107958 
-0.145834,0.0172748,-0.0922715 
-0.374788,0.0214736,-0.108703 
-0.411841,0.0298713,-0.0934534 
0.230792,0.0383254,-0.0912286 
0.403702,0.0468665,-0.0893968 
-0.379974,0.0549353,0.107526 
-0.375438,0.0591131,-0.110058 
-0.37746,0.0657621,0.107277 
-0.375009,0.0715452,-0.107935 
-0.37569,0.103186,-0.0990705 
-0.373776,0.124476,-0.0907021 
-0.380773,0.126589,-0.0845636 
-0.383081,0.13766,0.0750283 
-0.372953,0.147979,-0.0752824 
-0.378405,0.153876,-0.0655639 
-0.381315,0.15534,0.060739 
-0.349389,-0.304485,-0.0867148 
0.207956,-0.300294,-0.0867601 
-0.342841,-0.296787,-0.0884768 
0.20675,-0.291309,-0.0865542 
-0.377159,-0.278791,-0.0655954 
-0.374453,-0.270852,0.0599025 
0.203809,-0.27506,-0.0865675 
0.161765,-0.264505,-0.0862536 
0.159866,-0.245669,-0.0909988 
0.200643,-0.249765,-0.0856552 
0.201431,-0.240716,-0.0828907 
-0.369652,-0.239121,0.0447839 
-0.375009,-0.231213,0.0835096 
0.199338,-0.232258,-0.0862492 
-0.376181,-0.216593,-0.0474948 
-0.370007,-0.225992,0.0442841 
-0.375646,-0.208192,-0.0462465 
-0.369198,0.163498,-0.063622 
-0.370596,-0.200927,-0.0882465 
-0.379389,-0.199883,0.0848941 
0.198107,-0.20406,-0.0883888 
-0.37164,-0.196228,0.0425802 
-0.368208,0.174045,-0.0490736 
-0.372162,-0.184218,0.0417631 
-0.373647,0.182092,-0.0325827 
0.203417,-0.179519,-0.0868421 
-0.371688,0.18887,-0.0236043 
-0.37393,-0.0538769,-0.0147056 
-0.370857,-0.166148,0.0394182 
-0.375811,-0.153813,-0.0387262 
-0.37164,-0.153932,0.0376279 
-0.37203,-0.0483827,-0.00350964 
-0.37165,0.198039,0.00125384 
-0.378428,-0.136962,0.0928168 
-0.37164,-0.141185,0.0359617 
-0.370596,-0.12469,-0.0948583 
-0.37164,-0.128868,0.0344454 
-0.379473,-0.121558,0.0933714 
-0.371753,-0.0870873,0.0321542 
-0.369622,0.182587,0.0342467 
-0.369029,-0.114247,-0.0956909 
-0.37164,-0.103804,-0.095842 
-0.369736,0.174884,0.0457881 
-0.379144,-0.095449,0.0920124 
-0.37164,-0.095449,-0.0961459 
-0.379052,-0.0866367,0.0920694 
-0.369698,0.166476,0.0582839 
0.111396,-0.0881994,-0.0928428 
0.239449,-0.0913814,-0.0869406 
-0.370596,-0.0870945,-0.0964338 
-0.372288,-0.0782518,-0.0310432 
0.240857,-0.0829173,-0.0865509 
-0.369552,-0.07874,-0.0962749 
-0.376859,-0.0725195,0.0932923 
0.240775,-0.0745622,-0.0863173 
-0.37164,-0.0703849,-0.0958221 
0.0952846,-0.0704597,-0.0874117 
-0.37164,-0.0609859,-0.0950327 
-0.375967,-0.0537341,0.0177115 
0.239613,-0.0621544,-0.0868731 
0.305529,-0.0566077,-0.0870203 
-0.37164,-0.0515868,-0.0954269 
-0.375238,-0.0494981,0.0934966 
0.406359,-0.0494981,-0.0878485 
0.405329,-0.0411436,-0.0880511 
-0.376198,-0.0327155,0.0958431 
0.00329209,-0.0330344,-0.0881828 
0.401218,-0.0245952,-0.0879498 
-0.379348,-0.0113333,0.0991939 
0.284432,-0.00563591,-0.0884231 
-0.120835,-0.00364693,-0.0881391 
0.39754,-0.00123114,-0.0857781 
-0.376515,0.00779705,0.104275 
-0.172056,0.0129635,-0.0882526 
0.239763,0.0189056,-0.0848254 
-0.372061,0.0298713,-0.111494 
-0.375817,0.0330045,0.11005 
0.241233,0.0320391,-0.0859298 
-0.413775,0.0418816,-0.0911976 
-0.370537,0.0397929,-0.113173 
0.234139,0.0726408,-0.0881253 
-0.378288,0.0822048,0.103541 
-0.378033,0.0934002,0.100493 
-0.369868,0.0936837,-0.105861 
0.217686,0.101744,-0.0876558 
-0.368795,0.114535,-0.0985689 
-0.379674,0.127815,0.0835826 
-0.369534,0.135835,-0.0868963 
-0.368324,0.155202,-0.0723346 
-0.370947,0.178148,-0.0407982 
0.211896,-0.31758,-0.079293 
0.181146,-0.305612,-0.0894649 
0.208047,-0.28343,-0.0777131 
-0.371887,-0.271935,-0.0772586 
-0.367707,-0.270898,-0.0844794 
-0.370639,-0.251056,-0.0849173 
-0.367807,0.000772232,-0.106297 
-0.367493,-0.250011,0.0448382 
-0.37132,-0.234346,-0.0463356 
0.157829,-0.23735,-0.0903091 
-0.372008,-0.233302,-0.0862038 
-0.366587,-0.26293,-0.0864252 
-0.37209,-0.22077,0.0862426 
0.150596,-0.218758,-0.0865708 
0.200683,-0.222336,-0.0844484 
-0.373139,-0.210221,0.0863101 
-0.363808,-0.215548,0.0432882 
-0.376181,-0.208238,-0.0861717 
-0.367463,-0.209282,-0.0880389 
-0.366418,-0.205105,0.0429915 
0.202324,-0.209282,-0.0828752 
0.141757,-0.193365,-0.0864856 
-0.384845,-0.193388,-0.0827623 
0.203455,-0.195804,-0.0822856 
-0.362763,-0.17858,0.0416463 
-0.367463,-0.178996,-0.0894212 
-0.377643,-0.180563,0.0876713 
-0.365374,-0.170642,-0.0901757 
-0.37164,-0.170642,-0.0409134 
-0.371492,-0.0603692,-0.0217659 
-0.379098,-0.162318,-0.0413761 
-0.375295,-0.162212,0.0903921 
-0.390362,-0.157708,-0.0876071 
0.128464,-0.165092,-0.0836413 
-0.36433,-0.162287,-0.0909767 
-0.341383,-0.152242,-0.0814414 
0.125709,-0.153932,-0.0846045 
-0.363808,-0.152627,-0.0917783 
-0.37164,-0.145578,-0.0373312 
-0.364251,-0.141614,-0.0930238 
-0.37164,-0.136179,-0.0361753 
-0.365555,0.198043,0.00832571 
0.226494,-0.127864,-0.0867125 
-0.371741,-0.124726,-0.0347538 
-0.367421,-0.0681983,0.0227739 
0.117789,-0.117652,-0.0894915 
-0.376465,-0.113203,-0.0362036 
-0.389716,-0.10982,-0.0866688 
-0.372026,-0.103804,-0.0348573 
-0.365032,-0.11167,0.0320584 
-0.387096,-0.100676,-0.0878285 
-0.371052,-0.274214,0.0516587 
0.110011,-0.0964936,-0.0884375 
0.238176,-0.103021,-0.0830379 
-0.367196,-0.0985822,0.0318364 
-0.385744,-0.0870945,-0.0870026 
0.350058,-0.0814293,-0.0851731 
-0.367012,0.160887,0.0675418 
-0.383522,-0.0740402,-0.0898314 
0.0796102,-0.0684275,-0.0837698 
-0.371643,-0.0661999,0.0946137 
0.309622,-0.0647773,-0.0846865 
-0.37164,-0.0578526,0.0939521 
-0.370941,0.113518,0.0970195 
0.241675,-0.0515868,-0.0807268 
-0.392209,-0.0402529,-0.0855445 
0.241096,-0.039055,-0.0822723 
-0.366483,-0.0328146,-0.0994342 
-0.367526,-0.0319544,0.0985678 
0.241332,-0.0287337,-0.0824893 
0.413761,-0.0330167,-0.0838306 
0.241052,-0.0203736,-0.0824511 
-0.371593,-0.0052473,0.102807 
0.240531,-0.0119023,-0.0821578 
-0.368514,-0.00930886,-0.103723 
-0.154237,-0.00364084,-0.0838938 
0.242099,-0.00198068,-0.0807295 
-0.366758,0.0107,-0.108872 
-0.418547,0.0280439,-0.0866079 
-0.367103,0.049714,-0.114257 
-0.367812,0.0591131,-0.113394 
-0.364934,0.0844434,-0.110317 
0.344724,0.0800536,-0.0908638 
0.354117,0.0881679,-0.0906938 
-0.372348,0.102622,0.100532 
-0.362205,0.10627,-0.105365 
-0.371624,0.121739,0.0928849 
-0.371192,0.136398,0.0847391 
-0.373295,0.145852,0.07627 
-0.365429,0.170051,-0.0572404 
-0.362032,0.188763,-0.0313 
-0.314267,-0.323624,-0.0750001 
-0.3226,-0.307633,-0.078466 
0.211039,-0.30852,-0.0783774 
0.178685,-0.294842,-0.0825159 
0.210379,-0.300139,-0.0783381 
-0.360977,-0.287551,-0.0826742 
-0.326995,-0.293945,-0.0789144 
0.209212,-0.291785,-0.0772941 
0.162389,-0.279775,-0.0830745 
0.173626,-0.284825,-0.0860599 
-0.365667,-0.279426,-0.0825641 
-0.329934,-0.27461,-0.0761144 
0.20699,-0.274911,-0.0784084 
